iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,total_deaths_per_million,reproduction_rate,hosp_patients,total_tests,positive_rate,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,stringency_index,population,population_density,aged_65_older,aged_70_older,gdp_per_capita,cardiovasc_death_rate,diabetes_prevalence,hospital_beds_per_thousand,life_expectancy,human_development_index
IND,Asia,India,6/18/2021,29823546,60753,66341.571,385137,1647,2579.429,21188.059,43.162,273.62,0.68,0,387167696,0.0359,samples tested,266355940,217542993,48812947,0,3385690,81.94,1407563842,450.419,5.989,3.414,6426.674,282.28,10.39,0.53,69.66,0.645
IND,Asia,India,6/19/2021,29881772,58226,63111.857,386708,1571,2332,21229.426,41.367,274.736,0.69,0,389207637,0.034,samples tested,270908312,221493259,49415053,0,4552372,81.94,1407563842,450.419,5.989,3.414,6426.674,282.28,10.39,0.53,69.66,0.645
IND,Asia,India,6/20/2021,29935221,53449,60687.286,388135,1427,1975.714,21267.398,37.973,275.749,0.7,0,391019083,0.033,samples tested,274286599,224541283,49745316,0,3378287,81.94,1407563842,450.419,5.989,3.414,6426.674,282.28,10.39,0.53,69.66,0.645
IND,Asia,India,6/21/2021,29977861,42640,58140,389302,1167,1753,21297.692,30.293,276.579,0.71,0,392407782,0.0318,samples tested,283313942,232744813,50569129,0,9027343,81.94,1407563842,450.419,5.989,3.414,6426.674,282.28,10.39,0.53,69.66,0.645
IND,Asia,India,6/22/2021,30028709,50848,56514.857,390660,1358,1583.857,21333.817,36.125,277.543,0.72,0,394072142,0.0312,samples tested,289855456,238586187,51269269,0,6541514,81.94,1407563842,450.419,5.989,3.414,6426.674,282.28,10.39,0.53,69.66,0.645
IND,Asia,India,6/23/2021,30082778,54069,54637.857,391981,1321,1439.714,21372.23,38.413,278.482,0.73,0,395973198,0.0302,samples tested,293370338,241720520,51649818,0,3514882,81.94,1407563842,450.419,5.989,3.414,6426.674,282.28,10.39,0.53,69.66,0.645
IND,Asia,India,6/24/2021,30134445,51667,53093.143,393310,1329,1402.857,21408.937,36.707,279.426,0.74,0,397832667,0.0295,samples tested,300054027,247652194,52401833,0,6683689,81.94,1407563842,450.419,5.989,3.414,6426.674,282.28,10.39,0.53,69.66,0.645
IND,Asia,India,6/25/2021,30183143,48698,51371,394493,1183,1336.571,21443.534,34.597,280.267,0.75,0,399568448,0.029,samples tested,306661528,253359907,53301621,0,6607501,81.94,1407563842,450.419,5.989,3.414,6426.674,282.28,10.39,0.53,69.66,0.645
IND,Asia,India,6/26/2021,30233183,50040,50201.571,395751,1258,1291.857,21479.085,35.551,281.16,0.77,0,401811892,0.0279,samples tested,314841384,260253182,54588202,0,8179856,81.94,1407563842,450.419,5.989,3.414,6426.674,282.28,10.39,0.53,69.66,0.645
IND,Asia,India,6/27/2021,30279331,46148,49158.571,396730,979,1227.857,21511.87,32.786,281.856,0.78,0,404265101,0.026,samples tested,318030412,262916313,55114099,0,3189028,81.94,1407563842,450.419,5.989,3.414,6426.674,282.28,10.39,0.53,69.66,0.645
IND,Asia,India,6/28/2021,30316897,37566,48433.714,397637,907,1190.714,21538.559,26.689,282.5,0.79,0,406371279,0.0243,samples tested,321423578,265545768,55877810,0,3393166,81.94,1407563842,450.419,5.989,3.414,6426.674,282.28,10.39,0.53,69.66,0.645
IND,Asia,India,6/29/2021,30362848,45951,47734.143,398454,817,1113.429,21571.205,32.646,283.081,0.8,0,408139287,0.0238,samples tested,327423913,270178001,57245912,0,6000335,81.94,1407563842,450.419,5.989,3.414,6426.674,282.28,10.39,0.53,69.66,0.645
IND,Asia,India,6/30/2021,30411634,48786,46979.429,399459,1005,1068.286,21605.865,34.66,283.795,0.81,0,410100044,0.0233,samples tested,329158139,271410023,57748116,0,1734226,81.94,1407563842,450.419,5.989,3.414,6426.674,282.28,10.39,0.53,69.66,0.645
IND,Asia,India,7/1/2021,30458251,46617,46258,400312,853,1000.286,21638.984,33.119,284.401,0.82,0,412021494,0.0228,samples tested,334741649,275693081,59048568,0,5583510,81.94,1407563842,450.419,5.989,3.414,6426.674,282.28,10.39,0.53,69.66,0.645
IND,Asia,India,7/2/2021,30502362,44111,45602.714,401050,738,936.714,21670.322,31.339,284.925,0.83,0,414251520,0.0217,samples tested,335671794,276339011,59332783,0,930145,81.94,1407563842,450.419,5.989,3.414,6426.674,282.28,10.39,0.53,69.66,0.645
IND,Asia,India,7/3/2021,30545433,43071,44607.143,402005,955,893.429,21700.922,30.6,285.603,0.84,0,416416463,0.0214,samples tested,344300590,282231365,62069225,0,8628796,81.94,1407563842,450.419,5.989,3.414,6426.674,282.28,10.39,0.53,69.66,0.645
IND,Asia,India,7/4/2021,30585229,39796,43699.714,402728,723,856.857,21729.195,28.273,286.117,0.85,0,418254953,0.0219,samples tested,347378550,284455266,62923284,0,3077960,81.94,1407563842,450.419,5.989,3.414,6426.674,282.28,10.39,0.53,69.66,0.645
IND,Asia,India,7/5/2021,30619932,34703,43290.714,403281,553,806.286,21753.85,24.655,286.51,0.87,0,419777457,0.0226,samples tested,351229497,286751758,64477739,0,3850947,81.94,1407563842,450.419,5.989,3.414,6426.674,282.28,10.39,0.53,69.66,0.645
IND,Asia,India,7/6/2021,30663665,43733,42973.857,404211,930,822.429,21784.92,31.07,287.171,0.88,0,421424881,0.0226,samples tested,354307646,288782557,65525089,0,3078149,81.94,1407563842,450.419,5.989,3.414,6426.674,282.28,10.39,0.53,69.66,0.645
IND,Asia,India,7/7/2021,30709557,45892,42560.429,405028,817,795.571,21817.523,32.604,287.751,0.88,0,423332097,0.0225,samples tested,358070763,291184757,66886006,0,3763117,81.94,1407563842,450.419,5.989,3.414,6426.674,282.28,10.39,0.53,69.66,0.645
IND,Asia,India,7/8/2021,30752950,43393,42099.857,405939,911,803.857,21848.352,30.828,288.398,0.89,0,425225897,0.0223,samples tested,368991222,298678913,70312309,0,10920459,81.94,1407563842,450.419,5.989,3.414,6426.674,282.28,10.39,0.53,69.66,0.645
IND,Asia,India,7/9/2021,30795716,42766,41907.714,407145,1206,870.714,21878.735,30.383,289.255,0.89,0,427016605,0.023,samples tested,0,0,0,0,0,81.94,1407563842,450.419,5.989,3.414,6426.674,282.28,10.39,0.53,69.66,0.645
IND,Asia,India,7/10/2021,30837222,41506,41684.143,408040,895,862.143,21908.223,29.488,289.891,0.9,0,429041970,0.0231,samples tested,376032586,303171498,72861088,0,0,81.94,1407563842,450.419,5.989,3.414,6426.674,282.28,10.39,0.53,69.66,0.645
IND,Asia,India,7/11/2021,30874376,37154,41306.714,408764,724,862.286,21934.619,26.396,290.405,0.9,0,430885470,0.0229,samples tested,377352501,304018852,73333649,0,1319915,81.94,1407563842,450.419,5.989,3.414,6426.674,282.28,10.39,0.53,69.66,0.645
IND,Asia,India,7/12/2021,30907282,32906,41050,410784,2020,1071.857,21957.997,23.378,291.84,0.9,0,432317813,0.0229,samples tested,381467646,306612781,74854865,0,4115145,81.94,1407563842,450.419,5.989,3.414,6426.674,282.28,10.39,0.53,69.66,0.645
IND,Asia,India,7/13/2021,30946147,38865,40354.571,411406,622,1027.857,21985.608,27.612,292.282,0.91,0,434058138,0.0224,samples tested,387697935,311387539,76310396,0,6230289,81.94,1407563842,450.419,5.989,3.414,6426.674,282.28,10.39,0.53,69.66,0.645
IND,Asia,India,7/14/2021,30987880,41733,39760.429,411989,583,994.429,22015.257,29.649,292.696,0.91,0,435973639,0.022,samples tested,391340491,313529502,77810989,0,3642556,81.94,1407563842,450.419,5.989,3.414,6426.674,282.28,10.39,0.53,69.66,0.645
IND,Asia,India,7/15/2021,31026829,38949,39125.571,412531,542,941.714,22042.928,27.671,293.082,0.92,0,438011958,0.0214,samples tested,395343767,316116189,79227578,0,4003276,81.94,1407563842,450.419,5.989,3.414,6426.674,282.28,10.39,0.53,69.66,0.645
IND,Asia,India,7/16/2021,31064908,38079,38456,413091,560,849.429,22069.982,27.053,293.479,0.93,0,440023239,0.0207,samples tested,399695879,318665226,81030653,0,4352112,81.94,1407563842,450.419,5.989,3.414,6426.674,282.28,10.39,0.53,69.66,0.645
IND,Asia,India,7/17/2021,31106065,41157,38406.143,413609,518,795.571,22099.221,29.24,293.847,0.94,0,442021954,0.0207,samples tested,404931715,321893762,83037953,0,5235836,81.94,1407563842,450.419,5.989,3.414,6426.674,282.28,10.39,0.53,69.66,0.645
IND,Asia,India,7/18/2021,31144229,38164,38550.429,414108,499,763.429,22126.335,27.114,294.202,0.95,0,443958663,0.0206,samples tested,0,0,0,0,0,81.94,1407563842,450.419,5.989,3.414,6426.674,282.28,10.39,0.53,69.66,0.645
IND,Asia,India,7/19/2021,31174322,30093,38148.571,414482,374,528.286,22147.714,21.379,294.468,0.95,0,445422256,0.0204,samples tested,411846401,326392783,85453618,0,0,81.94,1407563842,450.419,5.989,3.414,6426.674,282.28,10.39,0.53,69.66,0.645
IND,Asia,India,7/20/2021,31216337,42015,38598.571,418480,3998,1010.571,22177.564,29.849,297.308,0.96,0,447341133,0.0203,samples tested,415472455,328716212,86756243,0,3626054,81.94,1407563842,450.419,5.989,3.414,6426.674,282.28,10.39,0.53,69.66,0.645
IND,Asia,India,7/21/2021,31257720,41383,38548.571,418987,507,999.714,22206.964,29.4,297.668,0.96,0,449193273,0.0204,samples tested,417851151,330259212,87591939,0,2378696,78.24,1407563842,450.419,5.989,3.414,6426.674,282.28,10.39,0.53,69.66,0.645
IND,Asia,India,7/22/2021,31293062,35342,38033.286,419470,483,991.286,22232.073,25.109,298.011,0.96,0,450911712,0.0206,samples tested,423417030,333945151,89471879,0,5565879,78.24,1407563842,450.419,5.989,3.414,6426.674,282.28,10.39,0.53,69.66,0.645
IND,Asia,India,7/23/2021,31332159,39097,38178.714,420016,546,989.286,22259.849,27.776,298.399,0.97,0,452939545,0.0207,samples tested,427882261,336819816,91062445,0,4465231,78.24,1407563842,450.419,5.989,3.414,6426.674,282.28,10.39,0.53,69.66,0.645
IND,Asia,India,7/24/2021,31371901,39742,37976.571,420551,535,991.714,22288.084,28.235,298.779,0.99,0,454570811,0.0212,samples tested,433150864,340387695,92763169,0,5268603,78.24,1407563842,450.419,5.989,3.414,6426.674,282.28,10.39,0.53,69.66,0.645
IND,Asia,India,7/25/2021,31411262,39361,38147.571,420967,416,979.857,22316.048,27.964,299.075,1,0,456289567,0.0217,samples tested,435196001,341802707,93393294,0,2045137,78.24,1407563842,450.419,5.989,3.414,6426.674,282.28,10.39,0.53,69.66,0.645
IND,Asia,India,7/26/2021,31440951,29689,38089.857,421382,415,985.714,22337.14,21.092,299.37,1.01,0,457444011,0.0222,samples tested,441912395,346516149,95396246,0,6716394,74.54,1407563842,450.419,5.989,3.414,6426.674,282.28,10.39,0.53,69.66,0.645
IND,Asia,India,7/27/2021,31484605,43654,38324,422022,640,506,22368.154,31.014,299.824,1.02,0,459164121,0.0227,samples tested,446156659,349324061,96832598,0,4244264,74.54,1407563842,450.419,5.989,3.414,6426.674,282.28,10.39,0.53,69.66,0.645
IND,Asia,India,7/28/2021,31528114,43509,38627.714,422662,640,525,22399.065,30.911,300.279,1.02,0,460900978,0.0231,samples tested,450706257,352545271,98160986,0,4549598,74.54,1407563842,450.419,5.989,3.414,6426.674,282.28,10.39,0.53,69.66,0.645
IND,Asia,India,7/29/2021,31572344,44230,39897.429,423217,555,535.286,22430.488,31.423,300.673,1.02,0,462629773,0.0238,samples tested,456033754,356140739,99893015,0,5327497,74.54,1407563842,450.419,5.989,3.414,6426.674,282.28,10.39,0.53,69.66,0.645
IND,Asia,India,7/30/2021,31613993,41649,40262,423810,593,542,22460.078,29.589,301.095,1.02,0,464650723,0.0241,samples tested,461518479,359820313,101698166,0,5484725,74.54,1407563842,450.419,5.989,3.414,6426.674,282.28,10.39,0.53,69.66,0.645
IND,Asia,India,7/31/2021,31655824,41831,40560.429,424351,541,542.857,22489.796,29.719,301.479,1.01,0,466427038,0.0239,samples tested,0,0,0,0,0,74.54,1407563842,450.419,5.989,3.414,6426.674,282.28,10.39,0.53,69.66,0.645
IND,Asia,India,8/1/2021,31695958,40134,40670.857,424773,422,543.714,22518.309,28.513,301.779,1.01,0,468216510,0.0239,samples tested,472223639,367994586,104229053,0,0,74.54,1407563842,450.419,5.989,3.414,6426.674,282.28,10.39,0.53,69.66,0.645
IND,Asia,India,8/2/2021,31726507,30549,40793.714,425195,422,544.714,22540.013,21.703,302.079,1,0,469645494,0.0234,samples tested,0,0,0,0,0,74.54,1407563842,450.419,5.989,3.414,6426.674,282.28,10.39,0.53,69.66,0.645
IND,Asia,India,8/3/2021,31769132,42625,40646.714,425757,562,533.571,22570.296,30.283,302.478,1,0,471294789,0.0235,samples tested,485286570,378090597,107195973,0,0,74.54,1407563842,450.419,5.989,3.414,6426.674,282.28,10.39,0.53,69.66,0.645
IND,Asia,India,8/4/2021,31812114,42982,40571.429,426290,533,518.286,22600.832,30.536,302.857,0.99,0,473142307,0.0232,samples tested,489342295,381126275,108216020,0,4055725,74.54,1407563842,450.419,5.989,3.414,6426.674,282.28,10.39,0.53,69.66,0.645
IND,Asia,India,8/5/2021,31856757,44643,40630.429,426754,464,505.286,22632.549,31.717,303.186,0.99,0,474893363,0.0232,samples tested,495327595,385631050,109696545,0,5985300,74.54,1407563842,450.419,5.989,3.414,6426.674,282.28,10.39,0.53,69.66,0.645
IND,Asia,India,8/6/2021,31895385,38628,40198.857,427371,617,508.714,22659.992,27.443,303.625,0.97,0,476533650,0.0237,samples tested,501009609,390041560,110968049,0,5682014,74.54,1407563842,450.419,5.989,3.414,6426.674,282.28,10.39,0.53,69.66,0.645
IND,Asia,India,8/7/2021,31934455,39070,39804.429,427862,491,501.571,22687.749,27.757,303.973,0.97,0,478316964,0.0234,samples tested,506810492,394378151,112432341,0,5800883,74.54,1407563842,450.419,5.989,3.414,6426.674,282.28,10.39,0.53,69.66,0.645
IND,Asia,India,8/8/2021,31969954,35499,39142.286,428309,447,505.143,22712.969,25.22,304.291,0.96,0,480039185,0.0232,samples tested,508664759,395667593,112997166,0,1854267,74.54,1407563842,450.419,5.989,3.414,6426.674,282.28,10.39,0.53,69.66,0.645
IND,Asia,India,8/9/2021,31998158,28204,38807.286,428682,373,498.143,22733.007,20.037,304.556,0.96,0,481767232,0.0224,samples tested,514500268,400158057,114342211,0,5835509,74.54,1407563842,450.419,5.989,3.414,6426.674,282.28,10.39,0.53,69.66,0.645
IND,Asia,India,8/10/2021,32036511,38353,38197,429179,497,488.857,22760.254,27.248,304.909,0.96,0,483278545,0.0223,samples tested,519080524,403596088,115484436,0,4580256,74.54,1407563842,450.419,5.989,3.414,6426.674,282.28,10.39,0.53,69.66,0.645
IND,Asia,India,8/11/2021,32077706,41195,37941.714,429669,490,482.714,22789.521,29.267,305.257,0.96,0,485056507,0.0223,samples tested,523671019,406980329,116690690,0,4590495,74.54,1407563842,450.419,5.989,3.414,6426.674,282.28,10.39,0.53,69.66,0.645
IND,Asia,India,8/12/2021,32117826,40120,37295.571,430254,585,500,22818.024,28.503,305.673,0.95,0,487370196,0.0209,samples tested,0,0,0,0,0,74.54,1407563842,450.419,5.989,3.414,6426.674,282.28,10.39,0.53,69.66,0.645
IND,Asia,India,8/13/2021,32156493,38667,37301.143,430732,478,480.143,22845.495,27.471,306.012,0.95,0,489470779,0.0202,samples tested,536189903,416846115,119343788,0,0,74.54,1407563842,450.419,5.989,3.414,6426.674,282.28,10.39,0.53,69.66,0.645
IND,Asia,India,8/14/2021,32192576,36083,36874.429,431225,493,480.429,22871.13,25.635,306.363,0.94,0,491700577,0.0193,samples tested,543846290,422575401,121270889,0,7656387,74.54,1407563842,450.419,5.989,3.414,6426.674,282.28,10.39,0.53,69.66,0.645
IND,Asia,India,8/15/2021,32225513,32937,36508.429,431642,417,476.143,22894.53,23.4,306.659,0.93,0,493624440,0.0188,samples tested,0,0,0,0,0,69.63,1407563842,450.419,5.989,3.414,6426.674,282.28,10.39,0.53,69.66,0.645
IND,Asia,India,8/16/2021,32250679,25166,36074.429,432079,437,485.286,22912.409,17.879,306.969,0.93,0,494805652,0.0194,samples tested,550520038,428681772,121838266,0,0,69.63,1407563842,450.419,5.989,3.414,6426.674,282.28,10.39,0.53,69.66,0.645
IND,Asia,India,8/17/2021,32285857,35178,35620.857,432519,440,477.143,22937.402,24.992,307.282,0.94,0,496629524,0.0187,samples tested,556520316,433454974,123065342,0,6000278,69.62,1407563842,450.419,5.989,3.414,6426.674,282.28,10.39,0.53,69.66,0.645
IND,Asia,India,8/18/2021,32322258,36401,34936,433049,530,482.857,22963.263,25.861,307.659,0.94,0,498427083,0.0183,samples tested,562151515,437698591,124452924,0,5631199,69.6,1407563842,450.419,5.989,3.414,6426.674,282.28,10.39,0.53,69.66,0.645
IND,Asia,India,8/19/2021,32358829,36571,34429,433589,540,476.429,22989.244,25.982,308.042,0.94,0,500300840,0.0186,samples tested,566595708,441116044,125479664,0,4444193,69.59,1407563842,450.419,5.989,3.414,6426.674,282.28,10.39,0.53,69.66,0.645
IND,Asia,India,8/20/2021,32393286,34457,33827.571,433964,375,461.714,23013.724,24.48,308.309,0.95,0,502699702,0.0179,samples tested,573205464,446102199,127103265,0,6609756,69.58,1407563842,450.419,5.989,3.414,6426.674,282.28,10.39,0.53,69.66,0.645
IND,Asia,India,8/21/2021,32424234,30948,33094,434367,403,448.857,23035.711,21.987,308.595,0.95,0,504576158,0.018,samples tested,576365820,448292884,128072936,0,3160356,69.57,1407563842,450.419,5.989,3.414,6426.674,282.28,10.39,0.53,69.66,0.645
IND,Asia,India,8/22/2021,32449306,25072,31970.429,434756,389,444.857,23053.523,17.812,308.871,0.97,0,506256239,0.0177,samples tested,580771824,451186857,129584967,0,4406004,69.55,1407563842,450.419,5.989,3.414,6426.674,282.28,10.39,0.53,69.66,0.645
IND,Asia,India,8/23/2021,32474773,25467,32013.429,435110,354,433,23071.616,18.093,309.123,1.01,0,507551399,0.0176,samples tested,582239230,452207578,130031652,0,1467406,69.55,1407563842,450.419,5.989,3.414,6426.674,282.28,10.39,0.53,69.66,0.645
IND,Asia,India,8/24/2021,32512366,37593,32358.429,435758,648,462.714,23098.324,26.708,309.583,1.06,0,509391792,0.0177,samples tested,588731504,456880623,131850881,0,6492274,69.53,1407563842,450.419,5.989,3.414,6426.674,282.28,10.39,0.53,69.66,0.645
IND,Asia,India,8/25/2021,32558530,46164,33753.143,436365,607,473.714,23131.121,32.797,310.014,1.1,0,511184547,0.0185,samples tested,597923238,463341344,134581894,0,9191734,69.5,1407563842,450.419,5.989,3.414,6426.674,282.28,10.39,0.53,69.66,0.645
IND,Asia,India,8/26/2021,32603188,44658,34908.429,436861,496,467.429,23162.848,31.727,310.367,1.11,0,513129378,0.019,samples tested,604391211,468130627,136260584,0,6467973,69.49,1407563842,450.419,5.989,3.414,6426.674,282.28,10.39,0.53,69.66,0.645
IND,Asia,India,8/27/2021,32649947,46759,36665.857,437370,509,486.571,23196.068,33.22,310.728,1.12,0,514954309,0.0209,samples tested,615540527,476059071,139481456,0,11149316,69.45,1407563842,450.419,5.989,3.414,6426.674,282.28,10.39,0.53,69.66,0.645
IND,Asia,India,8/28/2021,32695030,45083,38685.143,437830,460,494.714,23228.097,32.029,311.055,1.11,0,516887602,0.022,samples tested,625864766,483512657,142352109,0,10324239,69.43,1407563842,450.419,5.989,3.414,6426.674,282.28,10.39,0.53,69.66,0.645
IND,Asia,India,8/29/2021,32737939,42909,41233.286,438210,380,493.429,23258.582,30.485,311.325,1.1,0,518642929,0.0233,samples tested,632587851,488153607,144434244,0,6723085,69.4,1407563842,450.419,5.989,3.414,6426.674,282.28,10.39,0.53,69.66,0.645
IND,Asia,India,8/30/2021,32768880,30941,42015.286,438560,350,492.857,23280.564,21.982,311.574,1.08,0,520146525,0.0234,samples tested,639305611,493077195,146228416,0,6717760,69.39,1407563842,450.419,5.989,3.414,6426.674,282.28,10.39,0.53,69.66,0.645
IND,Asia,India,8/31/2021,32810845,41965,42639.857,439020,460,466,23310.378,29.814,311.901,1.07,0,521541098,0.0246,samples tested,644799225,497002083,147797142,0,5493614,69.37,1407563842,450.419,5.989,3.414,6426.674,282.28,10.39,0.53,69.66,0.645
IND,Asia,India,9/1/2021,32857937,47092,42772.429,439529,509,452,23343.834,33.456,312.262,1.06,0,523184293,0.025,samples tested,661576916,509668131,151908785,0,16777691,69.33,1407563842,450.419,5.989,3.414,6426.674,282.28,10.39,0.53,69.66,0.645
IND,Asia,India,9/2/2021,32903289,45352,42871.571,439895,366,433.429,23376.054,32.22,312.522,1.04,0,0,0.0256,samples tested,669775627,515627968,154147659,0,8198711,69.31,1407563842,450.419,5.989,3.414,6426.674,282.28,10.39,0.53,69.66,0.645
IND,Asia,India,9/3/2021,32945907,42618,42280,440225,330,407.857,23406.332,30.278,312.757,1.02,0,526535068,0.0256,samples tested,675654935,519667854,155987081,0,5879308,69.29,1407563842,450.419,5.989,3.414,6426.674,282.28,10.39,0.53,69.66,0.645
IND,Asia,India,9/4/2021,32988673,42766,41949,440533,308,386.143,23436.715,30.383,312.976,1.01,0,528240038,0.0259,samples tested,677744969,521015869,156729100,0,2090034,69.28,1407563842,450.419,5.989,3.414,6426.674,282.28,10.39,0.53,69.66,0.645
IND,Asia,India,9/5/2021,33027621,38948,41383.143,440752,219,363.143,23464.386,27.671,313.131,0.98,0,530058218,0.0254,samples tested,684515513,525319361,159196152,0,6770544,69.26,1407563842,450.419,5.989,3.414,6426.674,282.28,10.39,0.53,69.66,0.645
IND,Asia,India,9/6/2021,33058843,31222,41423.286,441042,290,354.571,23486.567,22.182,313.337,0.96,0,531468867,0.0256,samples tested,688453563,527862293,160591270,0,3938050,69.25,1407563842,450.419,5.989,3.414,6426.674,282.28,10.39,0.53,69.66,0.645
IND,Asia,India,9/7/2021,33096718,37875,40839,441411,369,341.571,23513.476,26.908,313.599,0.94,0,533189348,0.0245,samples tested,699668404,536004002,163664402,0,11214841,69.21,1407563842,450.419,5.989,3.414,6426.674,282.28,10.39,0.53,69.66,0.645
IND,Asia,India,9/8/2021,33139981,43263,40292,441749,338,317.143,23544.212,30.736,313.839,0.92,0,534943093,0.024,samples tested,710550810,543462433,167088377,0,10882406,63.63,1407563842,450.419,5.989,3.414,6426.674,282.28,10.39,0.53,69.66,0.645
IND,Asia,India,9/9/2021,33174954,34973,38809.286,442009,260,302,23569.058,24.846,314.024,0.89,0,536817243,0.0227,samples tested,720910239,550694661,170215578,0,10359429,63.6,1407563842,450.419,5.989,3.414,6426.674,282.28,10.39,0.53,69.66,0.645
IND,Asia,India,9/10/2021,33208330,33376,37489,442317,308,298.857,23592.77,23.712,314.243,0.87,0,538604854,0.0217,samples tested,724114731,552964723,171150008,0,3204492,63.59,1407563842,450.419,5.989,3.414,6426.674,282.28,10.39,0.53,69.66,0.645
IND,Asia,India,9/11/2021,33236921,28591,35464,442655,338,303.143,23613.082,20.312,314.483,0.86,0,540196989,0.0208,samples tested,733428972,558984568,174444404,0,9314241,63.56,1407563842,450.419,5.989,3.414,6426.674,282.28,10.39,0.53,69.66,0.645
IND,Asia,India,9/12/2021,33264175,27254,33793.429,442874,219,303.143,23632.445,19.363,314.639,0.86,0,541805829,0.0201,samples tested,740278136,563337272,176940864,0,6849164,63.53,1407563842,450.419,5.989,3.414,6426.674,282.28,10.39,0.53,69.66,0.645
IND,Asia,India,9/13/2021,33289579,25404,32962.286,443213,339,310.143,23650.493,18.048,314.88,0.87,0,543014076,0.02,samples tested,750284569,570046655,180237914,0,10006433,63.5,1407563842,450.419,5.989,3.414,6426.674,282.28,10.39,0.53,69.66,0.645
IND,Asia,India,9/14/2021,33316755,27176,31433.857,443497,284,298,23669.8,19.307,315.081,0.87,0,544444967,0.0195,samples tested,752714069,571662310,181051759,0,2429500,63.49,1407563842,450.419,5.989,3.414,6426.674,282.28,10.39,0.53,69.66,0.645
IND,Asia,India,9/15/2021,33347325,30570,29620.571,443928,431,311.286,23691.519,21.718,315.387,0.88,0,546055796,0.0187,samples tested,761350715,576856263,184494452,0,8636646,63.46,1407563842,450.419,5.989,3.414,6426.674,282.28,10.39,0.53,69.66,0.645
IND,Asia,India,9/16/2021,33381728,34403,29539.143,444248,320,319.857,23715.96,24.442,315.615,0.91,0,547701729,0.019,samples tested,771341641,582842108,188499533,0,9990926,63.42,1407563842,450.419,5.989,3.414,6426.674,282.28,10.39,0.53,69.66,0.645
IND,Asia,India,9/17/2021,33417390,35662,29865.714,444529,281,316,23741.296,25.336,315.814,0.92,0,549229149,0.0197,samples tested,777387850,586105233,191282617,0,6046209,63.39,1407563842,450.419,5.989,3.414,6426.674,282.28,10.39,0.53,69.66,0.645
IND,Asia,India,9/18/2021,33448163,30773,30177.429,444838,309,311.857,23763.159,21.863,316.034,0.92,0,550780273,0.02,samples tested,796015119,597205296,198809823,0,18627269,63.32,1407563842,450.419,5.989,3.414,6426.674,282.28,10.39,0.53,69.66,0.645
IND,Asia,India,9/19/2021,33478419,30256,30606.286,445133,295,322.714,23784.654,21.495,316.244,0.92,0,552340168,0.0203,samples tested,804778696,602206789,202571907,0,8763577,63.28,1407563842,450.419,5.989,3.414,6426.674,282.28,10.39,0.53,69.66,0.645
IND,Asia,India,9/20/2021,33504534,26115,30707.857,445385,252,310.286,23803.207,18.553,316.423,0.92,0,553621766,0.0203,samples tested,812232516,606563237,205669279,0,7453820,63.25,1407563842,450.419,5.989,3.414,6426.674,282.28,10.39,0.53,69.66,0.645
IND,Asia,India,9/21/2021,33531498,26964,30677.571,445768,383,324.429,23822.364,19.157,316.695,0.91,0,555035717,0.0203,samples tested,821836262,612360533,209475729,0,9603746,63.21,1407563842,450.419,5.989,3.414,6426.674,282.28,10.39,0.53,69.66,0.645
IND,Asia,India,9/22/2021,33563421,31923,30870.857,446050,282,303.143,23845.043,22.68,316.895,0.91,0,556754282,0.0202,samples tested,827297973,615659928,211638045,0,5461711,63.19,1407563842,450.419,5.989,3.414,6426.674,282.28,10.39,0.53,69.66,0.645
IND,Asia,India,9/23/2021,33594803,31382,30439.286,446368,318,302.857,23867.339,22.295,317.121,0.9,0,558367013,0.02,samples tested,837239837,621209052,216030785,0,9941864,63.15,1407563842,450.419,5.989,3.414,6426.674,282.28,10.39,0.53,69.66,0.645
IND,Asia,India,9/24/2021,33624419,29616,29575.571,446658,290,304.143,23888.379,21.041,317.327,0.89,0,559932709,0.0193,samples tested,847653817,627322598,220331219,0,10413980,63.11,1407563842,450.419,5.989,3.414,6426.674,282.28,10.39,0.53,69.66,0.645
IND,Asia,India,9/25/2021,33652745,28326,29226,446918,260,297.143,23908.503,20.124,317.512,0.88,0,561661383,0.0188,samples tested,852156699,629574531,222582168,0,4502882,63.08,1407563842,450.419,5.989,3.414,6426.674,282.28,10.39,0.53,69.66,0.645
IND,Asia,India,9/26/2021,33678786,26041,28623.857,447194,276,294.429,23927.004,18.501,317.708,0.87,0,563243245,0.0184,samples tested,855791746,631601656,224190090,0,3635047,63.07,1407563842,450.419,5.989,3.414,6426.674,282.28,10.39,0.53,69.66,0.645
IND,Asia,India,9/27/2021,33697581,18795,27578.143,447373,179,284,23940.357,13.353,317.835,0.85,0,564408251,0.0179,samples tested,868774116,639303166,229470950,0,12982370,63.02,1407563842,450.419,5.989,3.414,6426.674,282.28,10.39,0.53,69.66,0.645
IND,Asia,India,9/28/2021,33716451,18870,26421.857,447751,378,283.286,23953.763,13.406,318.104,0.83,0,565730031,0.0173,samples tested,873244661,641845931,231398730,0,4470545,63,1407563842,450.419,5.989,3.414,6426.674,282.28,10.39,0.53,69.66,0.645
